
4x4_01_00001.txt,1,4397,4397,1,405.000
4x4_01_00002.txt,1,4397,4397,1,440.001
4x4_02_00001.txt,2,4912,4912,2,475.026
4x4_02_00002.txt,2,5242,5242,2,445.000
4x4_02_00003.txt,10,5506,5506,10,518.001
4x4_02_00004.txt,2,4912,4912,2,455.000
4x4_03_00001.txt,3,3917,3917,3,344.000
4x4_03_00002.txt,3,4505,4505,3,427.999
4x4_03_00003.txt,3,6140,6140,3,527.000
4x4_03_00004.txt,3,4893,4893,3,461.001
4x4_03_00005.txt,3,2475,2475,3,215.000
4x4_03_00006.txt,3,6725,6725,3,609.000
4x4_03_00007.txt,3,5478,5478,3,470.000
4x4_03_00008.txt,3,4186,4186,3,367.001
4x4_03_00009.txt,3,6725,6725,3,657.000
4x4_03_00010.txt,3,3917,3917,3,353.000
4x4_04_00001.txt,4,2573,2573,4,258.000
4x4_04_00002.txt,4,4208,4208,4,408.019
4x4_04_00003.txt,4,3565,3565,4,448.000
4x4_04_00004.txt,4,2120,2120,4,262.000
4x4_04_00005.txt,4,4979,4979,4,513.000
4x4_04_00006.txt,4,4336,4336,4,405.000
4x4_04_00007.txt,4,3268,3268,4,302.998
4x4_04_00008.txt,4,5971,5971,4,568.000
4x4_04_00009.txt,4,3432,3432,4,315.000
4x4_04_00010.txt,4,2306,2306,4,245.001
4x4_04_00011.txt,4,4810,4810,4,451.999
4x4_04_00012.txt,8,2061,2061,8,192.001
4x4_04_00013.txt,4,5257,5257,4,510.999
4x4_04_00014.txt,4,4614,4614,4,441.000
4x4_04_00015.txt,4,3546,3546,4,325.001
4x4_04_00016.txt,4,6249,6249,4,625.999
4x4_04_00017.txt,4,3710,3710,4,349.999
4x4_04_00018.txt,4,2584,2584,4,246.999
4x4_04_00019.txt,4,4810,4810,4,485.002
4x4_04_00020.txt,4,1963,1963,4,185.999
4x4_04_00021.txt,4,6834,6834,4,661.999
4x4_04_00022.txt,4,4295,4295,4,440.001
4x4_04_00023.txt,4,4340,4340,4,554.000
4x4_04_00024.txt,4,5257,5257,4,563.000
4x4_05_00001.txt,5,1364,1364,5,129.001
4x4_05_00002.txt,5,1201,1201,5,123.000
4x4_05_00003.txt,5,2135,2135,5,210.000
4x4_05_00004.txt,5,1525,1525,5,156.000
4x4_05_00005.txt,5,3770,3770,5,402.999
4x4_05_00006.txt,5,2059,2059,5,190.000
4x4_05_00007.txt,5,1682,1682,5,163.999
4x4_05_00008.txt,5,4471,4471,5,421.001
4x4_05_00009.txt,9,1525,1525,9,158.000
4x4_05_00010.txt,5,1004,1004,5,98.001
4x4_05_00011.txt,5,2495,2495,5,288.000
4x4_05_00012.txt,5,1885,1885,5,185.999
4x4_05_00013.txt,5,4130,4130,5,418.000
4x4_05_00014.txt,5,2419,2419,5,241.000
4x4_05_00015.txt,5,2042,2042,5,218.999
4x4_05_00016.txt,5,3149,3149,5,303.001
4x4_05_00017.txt,5,1533,1533,5,151.001
4x4_05_00018.txt,5,4901,4901,5,516.002
4x4_05_00019.txt,5,3190,3190,5,354.999
4x4_05_00020.txt,5,3011,3011,5,300.003
4x4_05_00021.txt,5,4454,4454,5,473.516
4x4_05_00022.txt,5,1607,1607,5,166.999
4x4_05_00023.txt,5,3149,3149,5,404.001
4x4_05_00024.txt,5,3770,3770,5,415.000
4x4_05_00025.txt,5,6677,6677,5,764.999
4x4_05_00026.txt,5,3869,3869,5,420.002
4x4_05_00027.txt,7,4388,4388,7,485.999
4x4_05_00028.txt,5,2627,2627,5,346.999
4x4_05_00029.txt,5,2017,2017,5,208.020
4x4_05_00030.txt,5,4262,4262,5,429.000
4x4_05_00031.txt,5,2551,2551,5,278.516
4x4_05_00032.txt,5,2174,2174,5,269.999
4x4_05_00033.txt,5,3281,3281,5,341.998
4x4_05_00034.txt,5,1665,1665,5,183.001
4x4_05_00035.txt,5,5033,5033,5,547.000
4x4_05_00036.txt,5,3322,3322,5,414.000
4x4_05_00037.txt,5,3143,3143,5,374.000
4x4_05_00038.txt,5,4586,4586,5,481.998
4x4_05_00039.txt,5,1739,1739,5,183.000
4x4_05_00040.txt,5,3281,3281,5,364.000
4x4_05_00041.txt,9,2024,2024,9,211.001
4x4_05_00042.txt,5,3869,3869,5,400.000
4x4_05_00043.txt,5,4457,4457,5,583.001
4x4_05_00044.txt,7,2594,2594,7,406.999
4x4_05_00045.txt,5,5311,5311,5,594.000
4x4_05_00046.txt,5,3600,3600,5,417.001
4x4_05_00047.txt,5,3421,3421,5,347.000
4x4_05_00048.txt,5,4864,4864,5,484.002
4x4_05_00049.txt,5,2017,2017,5,263.001
4x4_05_00050.txt,5,5718,5718,5,618.000
4x4_05_00051.txt,5,3764,3764,5,393.999
4x4_05_00052.txt,5,2053,2053,5,277.998
4x4_05_00053.txt,5,5311,5311,5,593.000
4x4_05_00054.txt,5,3421,3421,5,388.001
4x4_06_00001.txt,6,194,194,6,15.998
4x4_06_00002.txt,6,641,641,6,99.002
4x4_06_00003.txt,6,3061,3061,6,374.004
4x4_06_00004.txt,10,642,642,10,72.998
4x4_06_00005.txt,6,567,567,6,69.001
4x4_06_00006.txt,6,554,554,6,59.999
4x4_06_00007.txt,6,1001,1001,6,106.000
4x4_06_00008.txt,6,716,716,6,75.000
4x4_06_00009.txt,6,1325,1325,6,160.001
4x4_06_00010.txt,6,973,973,6,141.002
4x4_06_00011.txt,6,2589,2589,6,269.998
4x4_06_00012.txt,6,973,973,6,103.999
4x4_06_00013.txt,6,2515,2515,6,319.001
4x4_06_00014.txt,6,3024,3024,6,359.999
4x4_06_00015.txt,6,804,804,6,83.998
4x4_06_00016.txt,6,5774,5774,6,667.001
4x4_06_00017.txt,6,3235,3235,6,389.000
4x4_06_00018.txt,6,2109,2109,6,326.000
4x4_06_00019.txt,8,3252,3252,8,602.000
4x4_06_00020.txt,10,716,716,10,116.517
4x4_06_00021.txt,6,4121,4121,6,575.521
4x4_06_00022.txt,6,2538,2538,6,285.998
4x4_06_00023.txt,6,720,720,6,70.001
4x4_06_00024.txt,6,1167,1167,6,127.000
4x4_06_00025.txt,6,882,882,6,89.999
4x4_06_00026.txt,6,1491,1491,6,153.001
4x4_06_00027.txt,6,1139,1139,6,115.001
4x4_06_00028.txt,6,2755,2755,6,452.002
4x4_06_00029.txt,6,1139,1139,6,138.998
4x4_06_00030.txt,6,2681,2681,6,315.002
4x4_06_00031.txt,10,1346,1346,10,180.001
4x4_06_00032.txt,6,970,970,6,116.000
4x4_06_00033.txt,6,2220,2220,6,296.518
